Plate	Experiment	Group	Filename	Sample	Workspace	Compensation Source	Plot Title	Gate	X Parameter	Y Parameter	Count	Volume	Concentration	%Total	%Gated	X Mean	Y Mean	X Median	Y Median	X Peak	Y Peak	X SD	Y SD	X %CV	Y %CV	X rSD	Y rSD	X %rCV	Y %rCV
Plate(8)	Experiment	Group		346-696-7	Experiment	None		R3	PHO5pr-mCherry - YL2-H		8083	17	475.471	29.414	29.414	6254	N/A	5019	N/A	3838	N/A	4222.53	N/A	67.52	N/A	3541.93	N/A	70.57	N/A
Plate(8)	Experiment	Group		363-696-1	Experiment	None	N/A	All Events	N/A	N/A	23093	10	2309.3	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		363-696-1	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	20968	10	2096.8	90.798	80.6	255070	74338	232150	63835	205774	54246	104109.97	37258.57	40.82	50.12	89018.27	25423.62	38.35	39.83
Plate(8)	Experiment	Group		363-696-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		862	10	86.2	3.733	7.659	1634	N/A	1443	N/A	1162	N/A	663.01	N/A	40.58	N/A	340.26	N/A	23.59	N/A
Plate(8)	Experiment	Group		363-696-1	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	10	1000	43.303	43.303	503	N/A	383	N/A	583	N/A	488.17	N/A	96.98	N/A	391.41	N/A	102.19	N/A
Plate(8)	Experiment	Group		363-696-1	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	10	1000	43.303	42.316	228157	85	212050	84	168960	83	81007.03	6.49	35.5	7.65	74436.9	5.93	35.1	7.06
Plate(8)	Experiment	Group		363-696-1	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	20968	10	2096.8	90.798	90.798	255070	97	232150	92	205774	89	104109.97	21.8	40.82	22.52	89018.27	11.86	38.35	12.89
Plate(8)	Experiment	Group		363-696-1	Experiment	None		R3	PHO5pr-mCherry - YL2-H		862	10	86.2	3.733	3.733	1634	N/A	1443	N/A	1162	N/A	663.01	N/A	40.58	N/A	340.26	N/A	23.59	N/A
Plate(8)	Experiment	Group		363-696-2	Experiment	None	N/A	All Events	N/A	N/A	22303	13	1715.615	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		363-696-2	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	20754	13	1596.462	93.055	82.883	253606	72410	231559	62430	226333	52181	101747.56	36086.68	40.12	49.84	87763.25	24705.3	37.9	39.57
Plate(8)	Experiment	Group		363-696-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		1023	13	78.692	4.587	9.146	1571	N/A	1413	N/A	1197	N/A	561.01	N/A	35.7	N/A	286.14	N/A	20.25	N/A
Plate(8)	Experiment	Group		363-696-2	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	13	769.231	44.837	44.837	545	N/A	437	N/A	820	N/A	489.09	N/A	89.76	N/A	450.71	N/A	103.14	N/A
Plate(8)	Experiment	Group		363-696-2	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	13	769.231	44.837	42.909	224546	85	209474	84	195517	84	78554.41	6.28	34.98	7.4	72307.14	5.93	34.52	7.06
Plate(8)	Experiment	Group		363-696-2	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	20754	13	1596.462	93.055	93.055	253606	96	231559	92	226333	90	101747.56	20	40.12	20.82	87763.25	11.86	37.9	12.89
Plate(8)	Experiment	Group		363-696-2	Experiment	None		R3	PHO5pr-mCherry - YL2-H		1023	13	78.692	4.587	4.587	1571	N/A	1413	N/A	1197	N/A	561.01	N/A	35.7	N/A	286.14	N/A	20.25	N/A
Plate(8)	Experiment	Group		363-696-3	Experiment	None	N/A	All Events	N/A	N/A	23287	10	2328.7	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		363-696-3	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	20786	10	2078.6	89.26	77.217	255127	74727	231686	63377	195510	56327	107238.89	38635.62	42.03	51.7	90532.74	25340.6	39.08	39.98
Plate(8)	Experiment	Group		363-696-3	Experiment	None		R3	PHO5pr-mCherry - YL2-H		1147	10	114.7	4.925	10.02	1657	N/A	1453	N/A	1163	N/A	708.48	N/A	42.76	N/A	320.24	N/A	22.04	N/A
Plate(8)	Experiment	Group		363-696-3	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	10	1000	42.942	42.942	578	N/A	465	N/A	796	N/A	539.49	N/A	93.33	N/A	456.64	N/A	98.2	N/A
Plate(8)	Experiment	Group		363-696-3	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	10	1000	42.942	41.658	225679	85	210070	84	154610	83	81124.08	6.5	35.95	7.66	73998.05	5.93	35.23	7.06
Plate(8)	Experiment	Group		363-696-3	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	20786	10	2078.6	89.26	89.26	255127	97	231686	92	195510	93	107238.89	22.23	42.03	22.92	90532.74	11.86	39.08	12.89
Plate(8)	Experiment	Group		363-696-3	Experiment	None		R3	PHO5pr-mCherry - YL2-H		1147	10	114.7	4.925	4.925	1657	N/A	1453	N/A	1163	N/A	708.48	N/A	42.76	N/A	320.24	N/A	22.04	N/A
Plate(8)	Experiment	Group		346-696-8	Experiment	None	N/A	All Events	N/A	N/A	28296	21	1347.429	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Plate(8)	Experiment	Group		346-696-8	Experiment	None		R2	FSC - FSC-H	SSC - SSC-H	24687	21	1175.571	87.246	79.966	321699	92831	291300	78081	218170	70607	134875.98	48489.16	41.93	52.23	125023.21	36741.79	42.92	47.06
Plate(8)	Experiment	Group		346-696-8	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7957	21	378.905	28.121	73.662	5906	N/A	4822	N/A	7051	N/A	3960.9	N/A	67.06	N/A	3334.37	N/A	69.15	N/A
Plate(8)	Experiment	Group		346-696-8	Experiment	None		R1	PHO5pr-mCherry - YL2-H		10000	21	476.19	35.341	35.341	5315	N/A	3923	N/A	7051	N/A	5325.66	N/A	100.21	N/A	3830.3	N/A	97.64	N/A
Plate(8)	Experiment	Group		346-696-8	Experiment	None		R1	FSC - FSC-H	FSC - FSC-W	10000	21	476.19	35.341	37.191	268545	87	249939	87	218115	85	96340	7.22	35.87	8.27	91062.77	7.41	36.43	8.52
Plate(8)	Experiment	Group		346-696-8	Experiment	None		R2	FSC - FSC-H	FSC - FSC-W	24687	21	1175.571	87.246	87.246	321699	102	291300	97	218170	94	134875.98	23.19	41.93	22.67	125023.21	14.83	42.92	15.28
Plate(8)	Experiment	Group		346-696-8	Experiment	None		R3	PHO5pr-mCherry - YL2-H		7957	21	378.905	28.121	28.121	5906	N/A	4822	N/A	7051	N/A	3960.9	N/A	67.06	N/A	3334.37	N/A	69.15	N/A
Plate(8)	Experiment	Group		472-696-1	Experiment	None	N/A	All Events	N/A	N/A	24132	19	1270.105	100	100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
